filename,width,height,class,xmin,ymin,xmax,ymax
18_19_16_17_22_24_L_H_L_L_H_H_0633_0_2087.png,512,512,bottom,344,350,389,408
18_19_16_17_22_24_L_H_L_L_H_H_0633_0_2087.png,512,512,bottom,391,373,436,431
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,top,67,41,113,96
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,top,130,42,171,93
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,top,188,37,235,101
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,top,251,42,301,106
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,top,321,37,358,87
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,top,384,37,424,88
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,bottom,64,366,125,441
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,bottom,137,349,189,405
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,bottom,188,409,248,493
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,bottom,251,429,310,505
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,bottom,317,323,359,373
19_18_22_24_16_17_H_L_H_L_L_L_0837_0_3764.png,512,512,bottom,375,336,425,392
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,top,167,68,200,111
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,top,220,74,247,112
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,top,267,74,303,124
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,top,321,77,356,124
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,top,380,79,414,121
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,top,435,78,481,135
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,bottom,154,316,194,373
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,bottom,199,307,237,356
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,bottom,239,385,288,448
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,bottom,300,360,346,417
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,bottom,359,337,403,394
18_16_22_19_17_24_L_H_H_H_H_L_0664_0_8207.png,512,512,bottom,394,424,450,500
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,top,89,7,130,55
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,top,145,8,188,57
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,top,206,16,249,73
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,top,274,21,316,72
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,top,333,21,389,93
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,top,399,25,454,90
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,bottom,77,279,122,337
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,bottom,128,316,177,376
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,bottom,195,321,242,383
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,bottom,248,319,296,384
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,bottom,293,438,360,512
16_18_19_17_24_22_L_L_L_H_H_L_0781_0_3786.png,512,512,bottom,356,395,417,469
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,top,159,50,195,95
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,top,213,47,253,97
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,top,266,33,317,93
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,top,336,41,373,90
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,top,394,31,447,97
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,top,460,25,509,83
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,bottom,164,306,205,356
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,bottom,210,336,262,401
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,bottom,264,389,324,465
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,bottom,323,319,373,387
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,bottom,385,430,455,512
16_18_22_17_24_19_L_H_L_H_H_L_0746_0_4547.png,512,512,bottom,451,347,507,418
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,top,158,40,195,87
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,top,215,36,257,91
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,top,279,28,327,88
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,top,338,19,388,90
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,top,412,18,453,68
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,bottom,96,346,146,415
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,bottom,156,317,206,379
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,bottom,221,356,276,425
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,bottom,285,397,347,476
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,bottom,351,432,430,512
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,bottom,410,313,458,377
18_16_19_22_24_17_H_H_H_H_H_L_0624_0_8519.png,512,512,top,94,41,137,92
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,top,131,70,160,114
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,top,165,65,195,119
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,top,207,65,232,107
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,top,246,62,275,109
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,top,285,65,315,109
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,top,322,67,356,120
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,bottom,139,308,167,352
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,bottom,158,377,199,436
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,bottom,199,320,235,366
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,bottom,240,341,276,395
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,bottom,283,309,316,355
18_22_17_19_16_24_L_H_H_H_H_H_123_0_6060.png,512,512,bottom,316,404,362,476
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,bottom,172,281,203,331
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,bottom,210,287,240,340
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,bottom,243,333,277,394
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,bottom,283,297,310,352
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,bottom,317,362,356,431
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,bottom,356,260,383,314
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,top,175,56,198,96
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,top,206,51,233,97
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,top,243,49,273,101
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,top,283,47,310,95
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,top,318,45,347,101
17_18_22_19_24_16_H_L_H_L_H_L_42_0_321.png,512,512,top,355,47,380,86
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,top,131,135,160,168
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,top,171,130,200,162
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,top,212,125,241,155
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,top,254,118,282,156
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,top,293,107,324,148
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,top,335,102,369,144
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,bottom,152,329,185,371
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,bottom,190,313,221,353
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,bottom,227,312,258,355
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,bottom,270,323,306,373
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,bottom,309,341,345,389
18_16_17_19_22_24_L_H_L_H_L_L_0560_0_6626.png,512,512,bottom,347,359,387,411
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,bottom,182,346,220,414
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,bottom,224,371,262,435
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,bottom,271,322,307,385
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,bottom,312,411,357,492
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,bottom,359,312,393,371
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,bottom,404,301,432,356
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,top,180,29,215,85
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,top,227,27,262,87
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,top,274,32,305,84
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,top,319,31,354,98
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,top,363,38,393,89
19_22_18_24_17_16_H_L_L_H_H_H_17_0_1437.png,512,512,top,404,43,434,89
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,top,24,31,56,60
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,top,65,25,102,58
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,top,109,17,152,57
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,top,167,16,204,48
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,top,225,8,267,45
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,top,283,1,338,50
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,bottom,31,188,65,223
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,bottom,66,211,111,252
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,bottom,109,238,158,289
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,bottom,161,202,208,248
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,bottom,215,213,267,261
16_19_22_17_18_24_L_L_L_H_H_H_60.png,350,350,bottom,261,279,333,339
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,top,96,92,132,138
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,top,152,97,181,135
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,top,202,99,231,137
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,top,249,99,284,142
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,top,298,95,335,149
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,top,341,96,381,150
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,bottom,104,333,141,383
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,bottom,150,316,186,365
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,bottom,202,306,233,349
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,bottom,248,343,288,396
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,bottom,294,374,338,435
18_17_16_19_22_24_H_L_L_H_H_L_0722_0_878.png,512,512,bottom,330,387,376,442
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,bottom,161,360,193,413
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,bottom,198,402,234,465
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,bottom,238,344,265,391
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,bottom,268,417,306,477
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,bottom,315,362,344,416
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,bottom,340,366,369,415
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,top,160,109,185,155
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,top,196,107,227,162
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,top,237,111,265,156
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,top,274,111,304,167
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,top,319,116,346,158
18_22_16_24_17_19_H_H_H_H_H_L_25_0_7638.png,512,512,top,358,113,385,165
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,top,150,68,179,109
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,top,193,71,220,111
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,top,233,73,260,117
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,top,271,78,299,124
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,top,308,84,335,134
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,top,339,88,367,143
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,bottom,147,341,182,390
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,bottom,188,325,220,372
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,bottom,230,341,261,392
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,bottom,268,350,301,398
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,bottom,307,377,340,437
17_16_18_19_22_24_H_H_L_H_H_H_108_0_1072.png,512,512,bottom,338,401,370,458
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,top,162,79,191,117
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,top,203,77,231,114
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,top,239,68,274,120
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,top,292,66,323,112
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,top,338,60,374,107
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,top,390,57,436,115
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,bottom,158,291,191,334
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,bottom,205,281,237,325
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,bottom,239,342,284,397
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,bottom,281,315,323,365
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,bottom,335,323,377,383
17_16_22_18_19_24_H_L_L_H_L_L_0708_0_701.png,512,512,bottom,380,391,437,463
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,top,137,65,168,105
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,top,183,61,221,111
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,top,238,59,269,102
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,top,284,54,324,111
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,top,345,48,379,91
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,top,397,46,438,97
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,bottom,139,305,177,358
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,bottom,186,360,234,418
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,bottom,240,296,276,344
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,bottom,291,399,347,473
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,bottom,341,313,385,369
17_22_16_24_18_19_H_L_H_H_L_L_0673_0_25.png,512,512,bottom,393,322,437,381
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,top,136,70,162,108
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,top,169,68,202,116
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,top,208,65,239,106
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,top,247,69,278,111
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,top,289,70,312,106
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,top,324,69,355,123
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,bottom,131,311,162,358
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,bottom,165,366,202,422
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,bottom,208,315,239,362
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,bottom,243,338,278,389
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,bottom,283,301,316,347
17_22_18_19_16_24_H_H_L_H_H_H_115_0_1301.png,512,512,bottom,315,399,354,460
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,top,135,147,168,186
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,top,185,149,214,185
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,top,230,149,257,182
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,top,273,144,305,187
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,top,321,142,356,187
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,top,367,140,406,190
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,bottom,126,375,165,426
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,bottom,181,358,215,406
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,bottom,227,352,260,398
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,bottom,271,389,314,447
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,bottom,319,422,367,484
18_17_16_19_22_24_H_L_L_H_H_L_0720_0_4919.png,512,512,bottom,363,442,416,508
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,top,160,108,186,140
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,top,197,108,222,140
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,top,232,107,264,149
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,top,276,104,303,140
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,top,314,100,346,145
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,top,357,101,382,138
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,bottom,164,293,197,335
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,bottom,204,268,232,304
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,bottom,232,329,270,382
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,bottom,273,295,306,337
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,bottom,305,338,344,389
18_16_22_19_24_17_H_L_H_L_L_L_0609_0_4913.png,512,512,bottom,340,277,369,317
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,top,79,26,123,72
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,top,142,27,185,78
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,top,208,31,243,72
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,top,267,24,316,82
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,top,328,19,381,82
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,top,399,20,444,74
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,bottom,88,335,135,391
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,bottom,144,350,193,411
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,bottom,205,309,248,365
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,bottom,260,402,321,480
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,bottom,321,420,381,496
18_19_16_22_24_17_L_L_L_H_L_L_0840_0_7374.png,512,512,bottom,390,329,434,387
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,top,174,56,198,99
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,top,207,50,232,94
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,top,243,48,272,98
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,top,283,46,309,94
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,top,317,44,347,104
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,top,355,48,378,83
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,bottom,174,281,205,331
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,bottom,210,288,238,337
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,bottom,242,336,278,394
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,bottom,279,294,309,348
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,bottom,316,359,353,423
17_18_22_19_24_16_H_L_H_L_H_L_38_0_7934.png,512,512,bottom,355,262,382,314
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,top,163,102,196,150
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,top,201,103,227,146
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,top,239,105,264,143
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,top,276,101,302,145
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,top,311,102,335,140
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,top,341,103,370,154
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,bottom,169,374,208,429
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,bottom,203,334,237,383
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,bottom,239,325,271,369
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,bottom,273,342,306,392
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,bottom,310,312,340,362
22_18_17_19_16_24_L_L_L_L_H_H_18_0_6067.png,512,512,bottom,339,395,379,458
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,top,196,107,222,154
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,top,234,108,260,155
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,top,268,111,297,167
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,top,309,110,331,161
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,top,345,112,369,156
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,top,376,112,405,160
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,bottom,195,361,232,421
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,bottom,233,337,263,387
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,bottom,265,420,304,487
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,bottom,305,348,334,400
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,bottom,343,338,369,389
19_16_24_18_17_22_H_H_H_H_H_H_11_0_6899.png,512,512,bottom,373,387,405,449
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,top,119,31,154,72
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,top,170,34,209,83
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,top,218,26,267,85
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,top,288,42,324,91
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,top,343,40,396,107
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,top,409,39,455,99
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,bottom,109,282,150,332
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,bottom,144,317,192,378
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,bottom,197,368,253,444
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,bottom,255,323,305,382
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,bottom,304,435,372,512
16_18_22_17_24_19_L_H_L_H_H_L_0750_0_8140.png,512,512,bottom,376,359,430,426
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,top,212,113,231,142
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,top,234,112,256,143
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,top,260,112,282,145
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,top,289,112,306,142
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,top,315,112,332,146
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,top,336,112,356,159
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,bottom,208,276,230,308
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,bottom,234,291,255,319
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,bottom,257,309,282,346
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,bottom,284,268,304,295
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,bottom,311,284,335,317
17_19_22_16_18_24_H_L_L_L_H_H_81_0_9127.png,512,512,bottom,334,330,359,376
